sample_id,lon,lat,state,district,event_date,elevation,slope_deg,aspect_sin,aspect_cos,plan_curv,prof_curv,tri,twi,relief_500m,dist_stream_m,dist_road_m,dist_fault_m,lithology,geomorph,lulc,soil_texture,ndvi,rain_1d,rain_3d,rain_7d,rain_15d,rain_30d,rain_annual_mean,soil_moist,api,label,label_conf,block_id,split
c4c082cdbca3560d,92.7017,23.3765,Mizoram,Mizora-D1,,527.3628,23.1299,-0.0067,1.0,-0.0269,0.0062,7.1801,6.7932,178.0383,1073.8451,1450.1431,7860.28,Gneiss,Flood plain,Forest,Silty clay,0.6179,92.1495,175.5561,355.3902,397.2198,474.4553,2901.159,0.2573,262.7558,0,1.0,320004,train
758dd2b065607396,94.6593,26.3334,Nagaland,Nagala-D1,,1764.009,28.094,0.2995,-0.9541,0.0119,0.0142,9.7052,7.0226,177.3221,229.8702,1071.9244,6392.294,Alluvium,Structural hill,Forest,Sandy loam,0.4638,11.8465,55.7374,60.5511,177.3662,334.0021,4573.183,0.2341,75.4258,0,1.0,310017,train
9861e3408bbb643d,94.1456,24.829,Manipur,Manipu-D1,,342.5768,37.752,0.9543,-0.2989,0.0412,-0.0186,21.6688,8.0937,247.3706,223.0535,994.8467,8002.5454,Alluvium,Denudational hill,Cropland,Sandy loam,0.6748,98.4591,110.191,147.6382,206.701,367.7521,3678.0403,0.2676,135.9017,0,1.0,340010,train
75316fe88628529c,93.6119,24.5683,Manipur,Manipu-D4,2023-08-05,1083.7538,42.5201,-0.704,-0.7102,-0.023,-0.0279,16.1493,5.8846,428.8586,408.5714,1173.0481,9304.232,Alluvium,Flood plain,Forest,Sandy clay loam,0.5606,24.1914,71.378,95.4135,160.7143,300.6187,4128.7534,0.2192,91.9891,1,1.0,330009,train
27ca252b5357a8d6,92.8074,23.5145,Mizoram,Mizora-D6,,746.5744,37.1101,-0.9739,-0.2269,0.0135,0.0114,19.7033,7.0723,323.5067,284.4451,648.8584,5853.6357,Granite,Flood plain,Forest,Silty clay,0.5382,52.0907,138.2284,170.439,200.3339,307.6044,3558.5845,0.2122,157.2074,0,1.0,320004,train
ff7ee8aedb7c2758,94.0481,28.2657,Arunachal Pradesh,Arunac-D3,,537.8821,27.4895,-0.9996,0.0279,-0.0437,0.0386,15.2268,7.769,317.119,683.5282,954.8529,11876.284,Granite,Flood plain,Forest,Clay loam,0.5889,4.1688,48.38,53.8444,85.171,349.0129,1133.2828,0.1737,55.538,0,1.0,220026,val
c5abbae52a9c5a29,93.3984,27.6017,Arunachal Pradesh,Arunac-D7,,404.7557,25.3366,0.9832,0.1825,0.0044,-0.0343,12.0128,9.1141,292.597,1168.9946,147.0395,1331.3214,Gneiss,Piedmont slope,Built-up,Loam,0.5469,23.7335,43.4524,93.9024,184.0247,242.4579,2833.4978,0.2256,79.6732,0,1.0,220023,test
c633e8f586fcb679,93.9844,24.3819,Manipur,Manipu-D1,,475.6984,30.3985,0.9105,0.4136,0.0026,-0.0138,17.961,10.4605,258.0762,1408.1122,419.6145,5189.8696,Granite,Valley fill,Grassland,Clay loam,0.6268,5.1953,10.6681,47.4586,167.9076,290.459,3482.2727,0.1389,45.2911,0,1.0,350008,train
dc68a942f7aeaf16,91.7602,25.4569,Meghalaya,Meghal-D5,,823.7584,18.9673,-0.9871,0.1601,-0.0186,-0.0034,5.0684,7.5498,165.2714,1517.2201,3660.404,18326.494,Sandstone-shale,Structural hill,Forest,Silty clay,0.571,10.353,91.4919,109.309,126.4744,267.9687,3133.2634,0.1672,102.0844,0,1.0,220013,val
89f951c95c3dc3ff,94.5717,25.6335,Nagaland,Nagala-D7,,643.012,22.4119,0.4262,-0.9046,-0.0331,0.0005,9.4226,8.3222,186.9628,217.9136,1246.9724,8472.23,Gneiss,Denudational hill,Cropland,Sandy clay loam,0.6135,6.923,36.3475,50.9925,120.1236,267.8707,2988.202,0.1797,53.3074,0,1.0,330014,test
2d43e388bd6fbc2c,94.1593,24.3292,Manipur,Manipu-D2,,996.1586,15.6271,-0.9661,-0.2582,-0.0459,0.009,6.0824,10.2167,117.6626,766.9614,1801.637,16079.379,Sandstone-shale,Piedmont slope,Forest,Clay loam,0.7768,79.8788,248.9857,328.8367,414.1971,616.3786,2701.411,0.2848,297.7227,0,1.0,360008,train
5587f721d2d61290,94.2617,25.8738,Nagaland,Nagala-D2,,2141.6365,18.0657,-0.9221,-0.3869,-0.0037,0.0292,6.7798,8.9814,138.4185,103.1722,2675.2073,13216.3545,Limestone,Valley fill,Forest,Loam,0.5947,20.926,103.1972,127.3108,266.9558,360.7868,3267.3599,0.2497,134.9951,0,1.0,310015,train
c48c5816d6d61392,93.907,24.9976,Manipur,Manipu-D3,,1445.461,18.9933,-0.8064,-0.5914,0.0048,0.0019,6.5578,10.0741,117.5043,568.1473,2270.8774,8294.896,Quartzite,Flood plain,Forest,Clay loam,0.754,3.1665,15.2412,38.3446,131.2576,294.3634,2292.6438,0.1974,39.5747,0,1.0,320011,train
f7de784618df04ec,93.4105,28.292,Arunachal Pradesh,Arunac-D7,,1390.8524,8.574,0.0736,-0.9973,0.008,0.0168,3.2167,12.0095,69.2374,1074.609,444.747,9246.836,Quartzite,Piedmont slope,Forest,Sandy loam,0.6151,10.1222,93.6792,192.8196,285.8143,390.422,2191.3884,0.2609,152.2416,0,1.0,200026,train
9b74740aa559e68c,92.8461,23.4963,Mizoram,Mizora-D2,,1368.6653,33.6627,0.8705,0.4922,0.0087,0.0302,17.908,7.1756,329.5186,259.9527,2161.7424,2100.7627,Quartzite,Flood plain,Shrubland,Loam,0.4781,21.8128,92.8826,119.4302,251.1247,321.3143,2090.8457,0.3045,124.5832,0,1.0,330004,train
b0cb37eb84c9cb80,94.2537,28.0541,Arunachal Pradesh,Arunac-D3,,1180.7214,21.5996,-0.034,0.9994,-0.0174,0.0046,10.4285,8.1398,221.4434,414.3112,677.4064,10123.804,Limestone,Piedmont slope,Forest,Sandy clay loam,0.6828,14.1161,39.0774,149.97,363.8618,550.7215,2561.6692,0.2899,121.0628,0,1.0,240025,val
b13e5b5952bcc3da,94.5848,26.6262,Nagaland,Nagala-D4,,1572.4648,31.4436,-0.4547,-0.8907,0.0193,0.0067,13.2666,9.5409,199.9051,31.6896,4063.6917,9311.281,Gneiss,Piedmont slope,Forest,Sandy loam,0.544,37.3738,73.4365,216.2905,318.827,400.0911,1459.722,0.2589,153.1013,0,1.0,300018,train
22700b63f1e28431,93.0528,23.2382,Mizoram,Mizora-D6,,694.3184,16.8612,-0.8211,-0.5707,0.01,-0.0103,6.2539,10.7012,187.8542,754.5606,1766.5394,3865.664,Limestone,Piedmont slope,Forest,Sandy loam,0.7572,45.0271,48.5136,93.4527,153.7406,339.6898,4641.711,0.1759,77.7793,0,1.0,340003,test
58123160863f2bf8,94.5305,28.0723,Arunachal Pradesh,Arunac-D2,,1181.1375,19.366,-0.8406,0.5417,0.0025,0.0468,9.7953,10.3343,177.1993,351.7762,1718.9712,896.5032,Quartzite,Flood plain,Grassland,Clay loam,0.5783,15.3813,78.9082,154.5698,224.2234,315.8887,1762.524,0.2275,123.404,0,1.0,250025,test
0597b62142aa7223,93.3377,27.8233,Arunachal Pradesh,Arunac-D4,,326.8616,21.9021,0.571,0.821,-0.0194,0.0052,10.2862,9.5106,170.7259,168.2537,297.3714,9878.765,Quartzite,Structural hill,Cropland,Sandy loam,0.5978,8.8167,54.8845,71.2384,111.2566,257.8125,3595.3984,0.1983,68.2465,0,1.0,210024,val
79940fec32d9f000,92.9588,27.6138,Arunachal Pradesh,Arunac-D6,,1378.2429,22.118,0.9064,0.4224,0.0078,0.0301,11.816,10.6945,155.1438,479.8324,3111.1978,2231.1702,Quartzite,Flood plain,Forest,Silty clay,0.8367,15.1001,26.3993,52.0915,116.7894,294.1518,1670.9095,0.2329,47.6655,0,1.0,200023,train
f97e79d36aa6cdd3,94.5001,26.3555,Nagaland,Nagala-D4,,981.1053,16.6612,0.1082,-0.9941,-0.0179,0.0368,9.9523,9.1843,116.7489,703.248,141.3713,3862.8828,Alluvium,Denudational hill,Built-up,Loam,0.7786,79.9103,91.1629,173.5001,282.4227,311.9096,2885.7236,0.2489,144.553,0,1.0,310017,train
a37a9b8c9435cc93,91.7727,25.4084,Meghalaya,Meghal-D4,,900.5084,30.9888,0.9969,-0.0781,-0.0041,-0.0047,14.059,8.9257,307.8524,92.1874,4380.396,2511.7095,Granite,Flood plain,Forest,Sandy loam,0.5327,5.3295,110.7887,155.9626,305.7345,391.1896,2636.4714,0.2801,153.5828,0,1.0,230013,test
6fa84bef8afd9880,93.9809,28.2084,Arunachal Pradesh,Arunac-D5,,510.0963,8.6041,0.995,-0.0995,-0.0031,-0.0046,4.1484,12.3882,97.8447,776.2104,1289.0284,8406.343,Gneiss,Flood plain,Built-up,Sandy clay loam,0.7591,43.5189,50.8839,122.3875,238.791,342.8188,2733.4658,0.2212,100.5211,0,1.0,220025,train
0ccb27fd6eddd23d,92.506,23.3262,Mizoram,Mizora-D5,,430.0562,30.4643,0.8966,0.4428,0.0171,-0.033,9.9988,9.271,220.6968,613.334,257.9171,39088.113,Quartzite,Piedmont slope,Grassland,Loam,0.6562,13.8354,62.7284,84.6041,220.4202,355.9132,2933.0273,0.2222,92.9449,0,1.0,320004,train
268dc9c9828ab580,95.6053,28.374,Arunachal Pradesh,Arunac-D6,,724.0166,7.9942,-0.5903,-0.8072,-0.0006,0.0079,4.785,12.0204,66.0796,42.3997,719.7768,6961.924,Limestone,Valley fill,Shrubland,Clay loam,0.7062,5.4858,81.3023,112.3222,149.5568,203.2233,2207.3135,0.2076,100.8464,0,1.0,280026,train
0c01ada18322e0ff,94.4942,25.7008,Nagaland,Nagala-D5,,979.7009,34.2107,-0.5463,-0.8376,0.0365,-0.0025,9.1643,7.1453,312.4827,433.8912,1111.1116,15916.706,Granite,Denudational hill,Cropland,Sandy loam,0.3884,28.7636,74.5648,93.333,166.9496,282.2037,4102.8994,0.2085,94.053,0,1.0,330014,test
8115eed1b0fd547c,94.4329,26.3492,Nagaland,Nagala-D7,,1460.3279,7.3243,-0.7388,0.674,0.0104,0.0062,2.0143,11.286,76.4425,321.7177,611.6198,20324.545,Alluvium,Piedmont slope,Shrubland,Loam,0.7423,37.6328,71.1505,95.4078,189.7338,237.9314,3851.8855,0.2475,96.2152,0,1.0,300017,train
472cee93abbb9959,88.3569,27.7683,Sikkim,Sikkim-D3,,233.2084,1.3186,-0.1491,-0.9888,-0.0188,0.0086,0.5498,9.9295,11.2907,1169.5995,1591.8765,3755.2117,Phyllite-schist,Valley fill,Forest,Silty clay,0.7943,16.0517,46.7716,91.9827,152.3153,238.2764,2150.8672,0.1979,76.1665,0,1.0,20023,test
27272d1d684977ea,94.0125,27.4616,Arunachal Pradesh,Arunac-D3,,1860.538,24.3266,-0.9524,-0.3048,0.0195,-0.0184,7.7417,8.5367,283.2139,940.7568,781.2558,19629.018,Sandstone-shale,Valley fill,Forest,Loam,0.5929,5.4596,37.0626,240.4026,333.462,402.9701,947.7922,0.2117,142.5245,0,1.0,250022,train
679736446647320c,91.8082,23.5449,Tripura,Tripur-D6,,143.2693,1.0661,0.4788,-0.878,-0.0098,-0.0212,0.3382,12.0094,10.7346,553.9362,131.2035,7010.0566,Limestone,Valley fill,Shrubland,Sandy loam,0.7062,35.8805,56.8151,121.1678,280.3594,433.0792,3594.8635,0.1845,109.6525,0,1.0,280005,train
8967da11700c8190,94.4968,26.3062,Nagaland,Nagala-D6,2023-06-22,1222.464,6.8004,0.7019,-0.7123,0.022,0.0152,3.6868,11.6545,54.8872,1015.3754,974.411,10397.383,Limestone,Denudational hill,Bare,Loam,0.9077,56.7781,89.0173,124.6029,168.3663,443.2446,1729.6326,0.207,111.5953,1,0.4,310017,train
322fdc376f01b35e,88.4167,27.9912,Sikkim,Sikkim-D5,,138.6087,4.1912,-0.7357,0.6773,-0.0055,0.0487,1.2587,12.2503,34.0523,323.2828,1256.6685,1796.8715,Alluvium,Flood plain,Shrubland,Sandy clay loam,0.9156,16.3244,27.3151,71.3816,178.5539,313.3067,1656.2113,0.2701,63.2209,0,1.0,10024,val
4105a373d2dad91b,93.889,24.9146,Manipur,Manipu-D7,,902.4713,27.7193,-0.0452,0.999,0.0023,-0.0204,13.3086,9.1249,318.5837,655.2578,629.9812,14101.011,Granite,Valley fill,Cropland,Sandy loam,0.6794,11.9849,25.9806,273.8796,342.1783,440.7159,1530.8068,0.3252,147.78,0,1.0,330011,train
072a6c24f1150783,91.106,25.381,Meghalaya,Meghal-D3,,1860.9878,19.4486,0.2149,0.9766,0.012,-0.0341,9.237,9.5972,180.0607,142.3122,2570.2053,6064.7676,Phyllite-schist,Structural hill,Shrubland,Sandy loam,0.5817,36.5896,42.8175,64.1019,171.3679,256.32,2196.7395,0.2394,68.4854,0,1.0,200013,train
aab1d1bc31d5885d,95.2814,27.7095,Arunachal Pradesh,Arunac-D3,,2144.4907,29.8036,-0.8323,-0.5544,-0.0479,0.0096,17.677,6.9124,232.6512,397.4925,701.7068,3536.7383,Granite,Flood plain,Forest,Sandy loam,0.694,56.6151,67.3847,117.6867,161.0146,303.0928,3132.9175,0.2015,96.5198,0,1.0,290023,train
957cfae628534b98,94.5723,26.17,Nagaland,Nagala-D3,,413.3306,24.4526,0.9998,-0.022,0.0003,-0.0155,8.9914,8.9176,285.0642,438.3512,427.8889,21585.584,Gneiss,Valley fill,Forest,Silty clay,0.3343,21.7244,72.193,105.8207,131.864,212.9142,1018.603,0.2391,91.232,0,1.0,310016,train
77ed7c68e1b1fbcf,91.1348,25.3722,Meghalaya,Meghal-D7,,746.1108,17.8873,0.9981,0.0618,-0.0286,0.0077,4.7655,9.8435,153.3185,1078.0382,81.7677,1180.2778,Alluvium,Flood plain,Forest,Sandy loam,0.5735,68.5289,131.2127,326.0917,351.3078,641.173,3361.8508,0.3006,222.6906,0,1.0,200013,train
96317db3a431ff31,93.1003,27.8849,Arunachal Pradesh,Arunac-D3,,1918.509,14.1304,-0.7856,-0.6188,0.0468,-0.0041,7.4803,7.7592,123.1143,444.1513,1635.1555,5670.758,Sandstone-shale,Flood plain,Grassland,Sandy loam,0.3754,44.8539,94.4025,218.8347,277.326,310.926,4060.766,0.2298,159.1707,0,1.0,200024,train
5241a2b60d0a2169,92.8535,23.3328,Mizoram,Mizora-D7,,1593.8118,42.4596,0.5905,0.8071,-0.0188,0.0386,18.7982,8.7339,496.1168,819.5856,791.9181,558.6272,Quartzite,Denudational hill,Grassland,Sandy loam,0.5251,16.6064,39.7243,82.9886,151.0214,236.3739,2967.8523,0.2363,69.3981,0,1.0,330004,train
a5c177e556a69dee,93.6205,28.2645,Arunachal Pradesh,Arunac-D7,,948.2031,24.2475,-0.1269,0.9919,0.0072,0.0007,11.6915,10.8576,273.9426,307.1167,462.104,2951.2227,Limestone,Piedmont slope,Bare,Loam,0.5855,3.0466,66.2436,102.0651,121.9694,247.5725,2196.0476,0.1807,85.3489,0,1.0,210025,val
b8a908f5ed2872f4,93.6779,28.5419,Arunachal Pradesh,Arunac-D1,,1095.4729,20.6765,-0.1243,0.9922,0.0316,0.0147,5.5824,9.3367,236.5819,1030.1224,947.9692,1231.1161,Sandstone-shale,Flood plain,Forest,Loam,0.6965,7.1011,15.737,54.8817,117.2491,253.7318,2779.4702,0.1779,42.7072,0,1.0,200027,train
ebe990a064b3e1c5,93.1259,28.3081,Arunachal Pradesh,Arunac-D1,,1190.7046,45.337,0.8807,-0.4736,0.0323,-0.0332,12.2463,6.9463,511.9111,298.0979,4739.355,29136.04,Limestone,Denudational hill,Forest,Loam,0.5002,7.7212,8.0939,50.3062,93.9726,377.9572,3124.0781,0.1705,33.6394,0,1.0,190026,train
ef887816d17367b6,93.7053,24.7029,Manipur,Manipu-D6,,1621.0459,34.4887,-0.8777,-0.4792,0.017,-0.0053,14.3458,8.7368,380.2975,310.888,236.4217,32082.652,Quartzite,Flood plain,Cropland,Sandy clay loam,0.525,2.2004,62.7575,145.4,299.5706,423.9597,2144.5308,0.2696,123.0722,0,1.0,330010,train
f34204e90f7b1fbe,93.9313,24.4302,Manipur,Manipu-D1,2023-05-09,1598.6636,48.1211,0.5429,0.8398,0.0132,-0.0065,12.1293,7.5278,363.4634,410.6666,345.0532,15981.315,Granite,Structural hill,Cropland,Sandy clay loam,0.4046,11.6759,63.3545,120.0359,344.7951,443.7726,3200.183,0.2858,122.575,1,1.0,340009,train
551b3e189136d2a9,92.7486,23.6003,Mizoram,Mizora-D6,2023-08-11,791.4736,33.1088,0.1611,0.9869,0.0051,-0.0009,19.4134,10.333,217.1329,760.5766,794.2508,3136.838,Alluvium,Denudational hill,Forest,Clay loam,0.6049,21.285,47.5659,81.2482,398.493,506.6058,3139.682,0.3123,110.3096,1,1.0,320005,train
8d5520c258f301b1,95.9223,28.4996,Arunachal Pradesh,Arunac-D2,,1857.2738,30.7332,0.9599,0.2805,-0.003,-0.0212,16.8614,10.0441,187.832,541.8904,1717.8134,4552.0312,Limestone,Flood plain,Forest,Sandy clay loam,0.6627,57.8485,74.1103,100.9854,184.8283,284.8546,2162.7107,0.226,98.7805,0,1.0,290027,train
368a25f8e7b16a11,94.0144,25.0011,Manipur,Manipu-D7,,1967.8784,25.7947,0.409,0.9125,-0.0043,-0.0019,7.6151,9.3484,272.2275,90.819,946.7538,17396.54,Quartzite,Flood plain,Forest,Silty clay,0.6549,6.3198,32.7143,102.7199,258.973,368.9111,3134.9438,0.2589,87.6548,0,1.0,330011,train
96a81dfed5dd4866,94.1783,26.0623,Nagaland,Nagala-D4,,852.735,28.1389,0.0006,1.0,0.0266,0.0167,10.2243,8.3704,324.3604,862.1814,1093.2389,5336.8145,Quartzite,Piedmont slope,Forest,Sandy clay loam,0.5759,46.7328,75.1844,101.1431,152.4222,256.0288,2833.8413,0.2454,94.5577,0,1.0,300016,test
51108006046fdcac,92.8176,27.8533,Arunachal Pradesh,Arunac-D3,,1914.0623,10.1073,0.5899,0.8074,0.009,0.0069,5.9061,12.0163,81.2159,193.7364,1685.5524,11698.88,Granite,Structural hill,Grassland,Silty clay,0.831,5.7954,85.1313,107.8601,148.2668,263.2763,4093.8108,0.2456,101.4203,0,1.0,190024,test
735d56efbee6c64a,88.5488,27.6036,Sikkim,Sikkim-D1,,46.6961,5.2621,0.0475,0.9989,0.0253,-0.014,2.0614,11.708,35.5964,288.8632,1006.4478,2627.5771,Phyllite-schist,Piedmont slope,Built-up,Clay loam,0.6974,22.2078,82.5494,152.817,200.3601,256.655,2462.3257,0.2471,121.3013,0,1.0,30023,val
9f2bcafe740821af,92.7236,23.7464,Mizoram,Mizora-D7,,1354.6907,10.7383,0.9997,0.0254,0.0049,-0.0091,4.2982,10.611,64.8013,125.348,876.9233,9717.237,Quartzite,Valley fill,Forest,Sandy clay loam,0.8012,50.7369,61.6119,83.7219,101.6723,365.9789,2387.015,0.1628,74.254,0,1.0,310006,train
74683768cb8c0fc0,95.0252,28.0697,Arunachal Pradesh,Arunac-D3,,2058.626,25.1507,-0.9981,0.0622,-0.0253,0.002,12.1153,6.5061,212.8702,74.1171,762.9464,3926.0413,Limestone,Piedmont slope,Forest,Clay loam,0.6905,164.1359,198.523,252.0789,402.2745,473.4731,3061.484,0.3145,245.1525,0,1.0,270025,train
c7dc46d2406afcde,94.4543,25.969,Nagaland,Nagala-D1,,1718.7365,25.2017,-0.9941,0.1083,0.0075,0.0161,6.6425,7.823,215.9808,1068.9359,296.7061,5809.336,Granite,Flood plain,Forest,Clay loam,0.3397,44.7031,56.4552,85.2527,178.857,397.2573,2225.5923,0.2739,83.4547,0,1.0,320015,test
672b01ae6864e1d1,94.0184,25.7938,Nagaland,Nagala-D6,,644.4652,27.6939,0.955,0.2964,0.0113,0.0159,16.5391,10.5593,309.5112,97.6539,431.8633,12308.757,Phyllite-schist,Structural hill,Forest,Sandy clay loam,0.415,13.0718,47.8062,240.6445,466.8889,511.7648,2593.0293,0.313,168.5201,0,1.0,300015,train
6beb35e7ae5eca41,88.3751,28.2768,Sikkim,Sikkim-D1,,45.7157,1.4751,0.9942,0.1074,0.0125,0.0044,0.5709,12.2219,11.8371,278.4976,2237.6736,4176.1367,Quartzite,Piedmont slope,Cropland,Silty clay,0.6911,14.958,41.3152,75.192,144.6945,232.5818,3627.672,0.2006,66.9851,0,1.0,26,train
40620032b7bf7e43,91.5936,23.4327,Tripura,Tripur-D7,,403.0709,1.1857,-0.2576,-0.9663,0.0284,-0.0403,0.3152,11.7071,8.2182,773.8947,650.7178,5697.2676,Limestone,Valley fill,Bare,Loam,0.7239,3.0747,59.0897,140.6408,150.0258,247.0622,1086.7535,0.2492,97.1954,0,1.0,280004,val
4b2b146cb817007e,92.8851,23.105,Mizoram,Mizora-D7,,1081.368,31.3904,-0.9642,-0.2651,0.0242,0.037,9.8029,7.5118,219.3833,85.3071,2338.7615,6018.209,Granite,Denudational hill,Forest,Silty clay,0.6085,8.8051,26.5487,34.3284,48.3922,254.6584,1771.4788,0.2253,32.1591,0,1.0,340003,test
5f086d7a3fae2231,90.9684,25.5492,Meghalaya,Meghal-D6,2023-12-03,678.4813,26.401,0.7901,0.6129,0.019,0.0366,9.3696,9.0015,184.0154,330.1972,477.9482,3293.0576,Limestone,Structural hill,Forest,Loam,0.7389,43.0189,49.0243,141.985,190.2384,274.4588,4172.3184,0.2584,98.0946,1,1.0,190013,train
1ade72febee23d60,94.4294,25.9394,Nagaland,Nagala-D5,,654.8695,27.6152,-0.5357,-0.8444,0.0175,-0.0002,10.9548,8.1886,200.1556,923.0067,4311.281,6298.1543,Limestone,Denudational hill,Cropland,Clay loam,0.4648,32.2546,72.9005,115.616,262.3923,372.5886,2465.0886,0.2431,114.1389,0,1.0,320015,test
6ab1ee84b66944ed,90.8791,25.807,Meghalaya,Meghal-D2,,872.5651,17.8674,0.3117,0.9502,-0.0163,-0.0271,8.8252,10.7096,124.6827,921.1857,2065.4304,1690.7725,Gneiss,Denudational hill,Forest,Sandy loam,0.6164,10.6792,20.5257,70.5072,125.9917,165.4933,1650.6951,0.2407,51.3401,0,1.0,180015,val
d6882e75209947b6,93.9012,25.0171,Manipur,Manipu-D6,,426.111,10.7429,0.9534,0.3018,-0.0056,0.0132,4.2388,9.8622,126.8429,878.7021,1203.2026,17661.574,Granite,Piedmont slope,Forest,Loam,0.6172,1.7348,50.4491,165.4006,176.1199,420.5039,1618.2408,0.203,103.7852,0,1.0,320011,train
895c879a89da741d,94.2849,27.6357,Arunachal Pradesh,Arunac-D7,,1262.2427,18.3869,0.8917,0.4527,-0.0144,0.0278,6.0458,9.2382,171.7419,364.4348,752.6806,14993.962,Limestone,Structural hill,Shrubland,Loam,0.5875,57.1782,96.6755,116.8674,136.959,173.3994,2344.3147,0.1708,108.7756,0,1.0,250023,train
68380ba1a0f1b6d9,91.7604,25.2733,Meghalaya,Meghal-D1,,292.1235,42.4469,0.942,-0.3357,-0.0027,-0.0172,18.5027,5.153,344.5338,927.8057,1401.8351,6074.4395,Phyllite-schist,Denudational hill,Forest,Sandy loam,0.4919,37.9234,86.5701,130.7141,210.3747,303.1395,3918.2527,0.3044,118.384,0,1.0,230012,test
067a3c2c9cfc1ec5,92.9547,26.0374,Assam,Assam-D4,,168.2912,6.1358,-0.999,-0.0448,-0.0109,0.0121,2.1706,10.5922,50.3204,414.9032,1178.5059,10190.065,Phyllite-schist,Structural hill,Forest,Sandy clay loam,0.8513,3.5972,98.0242,208.6978,239.6953,388.1119,2421.1233,0.2827,152.4769,0,1.0,250016,train
5d5f565694f12ecc,91.0427,25.7354,Meghalaya,Meghal-D6,,931.251,17.3494,-0.0684,-0.9977,0.0072,0.0044,6.1943,9.2878,201.7953,192.313,647.2865,10030.234,Limestone,Piedmont slope,Forest,Sandy clay loam,0.4915,13.3282,18.8305,54.6101,116.4789,448.5496,1871.3928,0.1864,44.2116,0,1.0,190014,test
78bd08b5e18a5180,91.7703,25.6285,Meghalaya,Meghal-D6,2023-06-08,656.1294,31.9823,-0.9545,0.2981,-0.039,-0.0182,8.6777,7.6461,326.3052,879.4716,588.3032,5518.828,Gneiss,Flood plain,Forest,Sandy loam,0.7215,8.1971,37.9194,123.4192,175.7018,333.9197,3836.7605,0.2223,84.2367,1,1.0,220014,train
ec5daf6d5dab43cf,93.859,27.8886,Arunachal Pradesh,Arunac-D7,,482.1894,10.5278,-0.7252,0.6886,-0.022,0.0073,3.2111,11.8897,97.5431,526.1274,1026.0106,14618.213,Quartzite,Piedmont slope,Shrubland,Sandy clay loam,0.6414,1.8756,34.0803,78.6002,236.82,314.7413,2249.7695,0.2258,77.8472,0,1.0,230024,train
f30ce3cceccd9f70,91.8218,23.7649,Tripura,Tripur-D6,,56.267,1.8782,-0.5299,-0.8481,0.0075,-0.0204,0.5589,11.0772,12.8715,296.2246,1806.8188,9012.714,Gneiss,Denudational hill,Bare,Silty clay,0.7947,2.0358,15.5567,53.76,130.1544,219.7983,2698.5498,0.1523,44.2073,0,1.0,280006,train
41a3edc81455b6b5,88.4249,27.1621,Sikkim,Sikkim-D1,,264.5236,0.8812,-0.8347,-0.5508,0.0148,-0.0027,0.3368,13.5701,7.5791,857.4244,997.4258,4104.547,Phyllite-schist,Valley fill,Cropland,Loam,0.5666,2.8878,68.7376,129.0154,270.3828,356.5558,2034.758,0.2936,117.0677,0,1.0,40021,train
85abe183dfdfd062,88.5111,27.2772,Sikkim,Sikkim-D5,,367.4339,2.6652,0.0962,0.9954,-0.0201,-0.022,1.2673,12.0916,31.3174,27.299,727.0992,23358.832,Limestone,Denudational hill,Bare,Loam,0.8377,24.6716,47.4762,146.2511,214.1265,323.6012,900.0,0.212,102.1062,0,1.0,40021,train
1418b8bf3a410e08,92.2952,25.91,Assam,Assam-D3,,65.8241,2.0787,-0.9858,0.1677,0.0309,-0.0097,1.0889,12.1997,23.3474,154.8864,953.2975,11697.662,Limestone,Valley fill,Cropland,Sandy loam,0.7098,125.0244,171.1785,250.5572,400.1825,465.4226,3186.2031,0.257,229.3427,0,1.0,230015,train
13d44caef6438b9a,94.462,26.0436,Nagaland,Nagala-D2,,1203.8779,38.9404,0.9853,-0.171,0.0273,0.0264,18.7376,6.7679,326.053,406.9441,1345.5286,16914.309,Sandstone-shale,Denudational hill,Forest,Clay loam,0.6436,12.2535,37.0057,139.7143,278.5459,345.9392,3037.0852,0.1987,104.0493,0,1.0,310016,train
2f84877ada058cf8,94.619,28.0425,Arunachal Pradesh,Arunac-D4,,1267.2799,19.4673,-0.9809,-0.1943,-0.0028,-0.0015,7.7573,9.3636,149.8234,449.281,4206.4673,4319.9487,Limestone,Valley fill,Bare,Sandy clay loam,0.7978,33.9368,43.2143,45.4212,90.0563,136.4218,3210.5828,0.183,50.9027,0,1.0,250025,test
0552e2376244b830,94.3048,25.7047,Nagaland,Nagala-D1,,1147.5731,32.6562,-0.9299,-0.3678,-0.0162,0.008,12.1135,8.8166,387.6082,529.9976,978.4896,2687.5266,Gneiss,Denudational hill,Forest,Sandy loam,0.5038,27.6938,68.7862,87.8534,165.9144,247.8264,2842.1113,0.2405,89.0756,0,1.0,320014,train
32f667608cc449e7,93.7939,24.8264,Manipur,Manipu-D3,,1372.3336,24.764,0.625,0.7807,0.014,-0.0157,10.5821,8.2427,244.7984,1003.4362,1116.6332,1508.775,Phyllite-schist,Piedmont slope,Forest,Clay loam,0.7257,31.2044,72.7601,85.48,154.882,266.5132,2247.7214,0.2229,88.8944,0,1.0,330010,train
